"longitude","latitude","site","LT_data","extra","outlier","climate","rings","MAT","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","MAP","bio13","bio14","bio15","bio16","bio17","bio18","bio19","elev","Mgmt_zone","Name","US_L3CODE","US_L3NAME","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","VEGTYP_LAB","PNV_GROUPS","longitude","latitude","FID","site","RASTERVALU","Value","Count","MUKEY","Data_Source","areasymbol","areaname","musym","muname","SumOfcomppct_r","temp_regime","moisture_subclass","moisture_regime","temp_moist_regime","moist_regime_subclass","temp_moist_regime_subclass","common_name","RR_class","RR_class_name"
-108.9938188,40.45368122,165,1,0,0,"warm.Psummer","mid",63,163,37,9166,297,-137,434,53,-56,182,-56,305,33,16,21,88,53,79,53,1947,"MZ II","Wyoming Basins Management Zone","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"26: Chaparral",-115.6986188,44.17498122,646,647,"1,527",1527,1372359,661837,"STATSGO2","US","United States","s1980","Xerollic Camborthids-Xeric Torriorthents-Truesdale-Shano-Scoon (s1980)",78,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-108.8314188,40.44433122,166,1,0,0,"warm.Psummer","mid",63,170,38,9206,299,-143,442,54,-57,182,-57,305,33,16,21,88,53,79,53,1767,"MZ II","Wyoming Basins Management Zone","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-115.6870188,43.24933122,638,639,"215,051",215051,843251,2519616,"gSSURGO","ID685","Elmore County Area, Idaho, Parts of Elmore and Owyhee Counties","89","Kunaton-Chilcott silt loams, 2 to 12 percent slopes",75,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-107.7642188,44.59573122,167,1,0,0,"cold.Psummer","mid",59,161,36,9380,295,-150,445,106,-62,182,-62,313,48,14,41,128,47,89,47,1499,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","28: Desert shrub",-115.6870188,43.97863122,647,648,"1,536",1536,17376480,662082,"STATSGO2","US","United States","s2225","Typic Cryumbrepts-Typic Cryorthents-Lithic Cryumbrepts-Lithic Cryorthents (s2225)",0,"0","0","0","0","0","0","0",0,"0"
-105.2818188,43.70748122,168,1,0,0,"cold.Psummer","mid",71,156,35,9587,309,-130,439,168,-50,198,-50,343,64,9,61,162,31,127,31,1432,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.6754188,44.10953122,644,645,"224,926",224926,166558,154217,"gSSURGO","ID662","Middle Fork Payette River Area, Idaho, Parts of Valley and Boise Counties","DnF","Danskin complex, 30 to 75 percent slopes",60,"Mesic","Typic","Xeric","Mesic-Xeric","Xeric-Typic","Mesic/Xeric-Typic","Warm/moist",2,"Moderate"
-105.2702188,43.70748122,169,1,0,0,"cold.Psummer","mid",71,156,35,9580,309,-130,439,167,-50,198,-50,343,64,9,61,162,31,127,31,1431,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.6522188,40.05163122,455,456,"6,330",6330,1140707,670409,"STATSGO2","US","United States","s5493","Wieland-Hunnton (s5493)",97,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-105.2818188,43.68878122,170,1,0,0,"cold.Psummer","mid",71,156,35,9559,309,-129,438,167,-50,198,-50,343,64,9,61,162,31,127,31,1432,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.6406188,44.93233122,648,649,"1,475",1475,24638770,661945,"STATSGO2","US","United States","s2088","Xerorthents-Typic Cryumbrepts-Typic Cryorthents-Lithic Cryumbrepts-Lithic Cryorthents-Cryoboralfs (s2088)",0,"0","0","0","0","0","0","0",0,"0"
-105.2702188,43.68878122,171,1,0,0,"cold.Psummer","mid",71,156,35,9563,309,-129,438,167,-50,198,-50,342,64,9,61,161,31,126,31,1425,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.6058188,41.91228122,482,483,"7,715",7715,4388073,670428,"STATSGO2","US","United States","s5512","Typic Argixerolls-Rock outcrop-Haypress-Hapgood-Graylock-Glean (s5512)",35,"Frigid","Typic","Xeric","Frigid-Xeric","Xeric-Typic","Frigid/Xeric-Typic","Cool/moist",1,"High"
-105.2586188,43.68878122,172,1,0,0,"cold.Psummer","mid",71,156,35,9580,309,-130,439,167,-50,198,-50,343,64,9,61,162,31,127,31,1424,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.5942188,35.81608122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-105.2818188,43.67943122,173,1,0,0,"cold.Psummer","mid",71,156,35,9555,309,-128,437,167,-50,198,-50,344,64,9,61,162,32,127,32,1431,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.5826188,43.49243122,658,659,"215,022",215022,776412,2519587,"gSSURGO","ID685","Elmore County Area, Idaho, Parts of Elmore and Owyhee Counties","62","Gaib-Elkcreek-Rock outcrop association, 2 to 20 percent slopes",70,"Frigid","Typic","Xeric","Frigid-Xeric","Xeric-Typic","Frigid/Xeric-Typic","Cool/moist",1,"High"
-105.2702188,43.67943122,174,1,0,0,"cold.Psummer","mid",72,156,35,9559,310,-129,439,168,-49,198,-49,342,64,9,61,161,31,126,31,1426,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.5826188,44.46483122,626,627,"780",780,43404406,661946,"STATSGO2","US","United States","s2089","Koppes-Josie-Hanks-Graylock (s2089)",57,"Cryic","Typic","Xeric","Cryic-Xeric","Xeric-Typic","Cryic/Xeric-Typic","Cold/moist",1,"High"
-105.2586188,43.67943122,175,1,0,0,"cold.Psummer","mid",72,157,35,9555,310,-129,439,168,-49,198,-49,342,64,9,61,161,31,126,31,1425,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.5594188,40.89313122,378,379,"131,193",131193,2746005,478933,"gSSURGO","NV767","Elko County, Nevada, Central Part","482","Hunnton-Wieland-Hunnton, gravelly association",85,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-105.2818188,43.67008122,176,1,0,0,"cold.Psummer","mid",72,156,35,9559,310,-129,439,168,-49,198,-49,342,64,9,61,161,31,126,31,1430,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.5246188,39.92073122,483,484,"132,580",132580,184879,480567,"gSSURGO","NV780","Western White Pine County Area, Nevada, Parts of White Pine and Eureka Counties","670","Cavehill-Grink-Rock outcrop association",45,"Frigid","Typic","Xeric","Frigid-Xeric","Xeric-Typic","Frigid/Xeric-Typic","Cool/moist",1,"High"
-105.2586188,43.67008122,177,1,0,0,"cold.Psummer","mid",72,157,35,9571,311,-129,440,168,-49,199,-49,342,64,9,61,161,31,126,31,1422,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.5246188,41.78138122,628,629,"7,262",7262,11682227,670425,"STATSGO2","US","United States","s5509","Layview-Hackwood-Foxvire-Foxmount (s5509)",45,"Cryic","Typic","Xeric","Cryic-Xeric","Xeric-Typic","Cryic/Xeric-Typic","Cold/moist",1,"High"
-105.2354188,43.67008122,178,1,0,0,"cold.Psummer","mid",72,157,35,9610,312,-129,441,169,-50,199,-50,341,64,9,61,161,31,126,31,1423,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.5014188,36.45188122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-105.2470188,43.65138122,179,1,0,0,"cold.Psummer","mid",71,156,35,9548,309,-129,438,167,-50,198,-50,342,64,9,61,161,31,126,31,1462,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.4434188,43.76358122,643,644,"1,553",1553,13483206,661870,"STATSGO2","US","United States","s2013","Switchback-Roanhide-Coski-Broad Canyon (s2013)",51,"Frigid","Typic","Xeric","Frigid-Xeric","Xeric-Typic","Frigid/Xeric-Typic","Cool/moist",1,"High"
-105.2238188,43.65138122,180,1,0,0,"cold.Psummer","mid",70,155,35,9532,308,-128,436,166,-50,197,-50,346,65,9,61,163,31,127,31,1463,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.3970188,43.92253122,620,621,"1,536",1536,17376480,662082,"STATSGO2","US","United States","s2225","Typic Cryumbrepts-Typic Cryorthents-Lithic Cryumbrepts-Lithic Cryorthents (s2225)",0,"0","0","0","0","0","0","0",0,"0"
-105.2470188,43.64203122,181,1,0,0,"cold.Psummer","mid",71,155,35,9534,308,-128,436,114,-50,197,-50,346,65,9,61,162,32,126,32,1463,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.3854188,41.75333122,573,574,"7,262",7262,11682227,670425,"STATSGO2","US","United States","s5509","Layview-Hackwood-Foxvire-Foxmount (s5509)",45,"Cryic","Typic","Xeric","Cryic-Xeric","Xeric-Typic","Cryic/Xeric-Typic","Cold/moist",1,"High"
-105.2238188,43.64203122,182,1,0,0,"cold.Psummer","mid",71,156,35,9555,309,-128,437,167,-50,198,-50,342,64,9,61,161,31,126,31,1460,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-115.3738188,36.49863122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-107.3118188,43.24933122,183,1,0,0,"cold.Psummer","mid",56,153,35,9324,289,-143,432,98,-62,179,-62,285,49,11,49,125,34,83,34,1889,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-115.3390188,42.29563122,439,440,"136,088",136088,1186061,486208,"gSSURGO","ID675","Owyhee County Area, Idaho","5","Arbidge-Chilcott silt loams, 1 to 8 percent slopes",75,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-108.4254188,42.52938122,184,1,0,0,"cold.Psummer","mid",49,152,35,9403,281,-144,425,93,-70,172,-70,270,44,14,37,107,45,67,45,2072,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-115.3274188,42.28628122,441,442,"136,122",136122,299221,486273,"gSSURGO","ID675","Owyhee County Area, Idaho","80","Haw-Renslow association, 0 to 4 percent slopes",85,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-110.6294188,41.50088122,185,1,0,0,"cold.Psummer","mid",42,167,38,9048,279,-151,430,85,-74,159,-74,248,30,13,25,81,42,69,42,2018,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-115.3274188,42.29563122,440,441,"136,088",136088,1186061,486208,"gSSURGO","ID675","Owyhee County Area, Idaho","5","Arbidge-Chilcott silt loams, 1 to 8 percent slopes",75,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-107.7758188,41.12688122,186,1,0,0,"cold.Psummer","mid",50,167,38,9191,287,-148,435,95,-69,169,-69,290,33,16,21,87,52,78,52,2070,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-115.3274188,42.30498122,438,439,"136,088",136088,1186061,486208,"gSSURGO","ID675","Owyhee County Area, Idaho","5","Arbidge-Chilcott silt loams, 1 to 8 percent slopes",75,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-107.6946188,41.07078122,187,1,0,0,"cold.Psummer","mid",50,167,38,9202,288,-148,436,95,-69,169,-69,307,34,17,19,91,57,81,57,2049,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","22: Juniper - Pinyon",-115.3274188,42.31433122,436,437,"136,024",136024,179803,486078,"gSSURGO","ID675","Owyhee County Area, Idaho","188","Vickery-Snowmore complex, 1 to 5 percent slopes",85,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-108.1006188,41.06143122,188,1,0,0,"cold.Psummer","mid",44,167,39,8956,278,-150,428,86,-71,161,-71,295,33,16,20,88,53,80,53,2183,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-115.3274188,42.32368122,435,436,"136,024",136024,179803,486078,"gSSURGO","ID675","Owyhee County Area, Idaho","188","Vickery-Snowmore complex, 1 to 5 percent slopes",85,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-108.0426188,41.06143122,189,1,0,0,"cold.Psummer","mid",44,167,38,8978,279,-150,429,87,-71,161,-71,299,33,16,20,88,54,81,54,2180,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"26: Chaparral",-115.3274188,42.93143122,503,504,"214,969",214969,2975076,2519534,"gSSURGO","ID685","Elmore County Area, Idaho, Parts of Elmore and Owyhee Counties","172","Xeric Torriorthents and Xerollic Camborthids, 8 to 20 percent slopes",75,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-107.7294188,41.06143122,190,1,0,0,"cold.Psummer","mid",51,169,38,9218,289,-149,438,96,-69,170,-69,306,33,17,18,90,57,81,57,2051,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-115.3274188,45.15673122,630,631,"770",770,50166421,661810,"STATSGO2","US","United States","s1953","Rubble land-Rock outcrop-Koffgo-Cryochrepts (s1953)",12,"Cryic","Typic","Udic","Cryic-Udic","Udic-Typic","Cryic/Udic-Typic","Cold/moist",1,"High"
-107.6946188,41.06143122,191,1,0,0,"cold.Psummer","mid",49,167,38,9151,285,-148,433,94,-69,167,-69,313,34,18,17,91,60,82,60,2073,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-115.3158188,42.93143122,504,505,"214,937",214937,279854,2519502,"gSSURGO","ID685","Elmore County Area, Idaho, Parts of Elmore and Owyhee Counties","143","Shano loam, 1 to 12 percent slopes",75,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-108.0774188,41.05208122,192,1,0,0,"cold.Psummer","mid",43,166,38,8914,276,-150,426,85,-71,159,-71,304,33,17,19,90,55,83,55,2195,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-115.3158188,44.14693122,561,562,"1,529",1529,4162969,661950,"STATSGO2","US","United States","s2093","Koppes-Coski variant-Coski (s2093)",86,"Cryic","Typic","Xeric","Cryic-Xeric","Xeric-Typic","Cryic/Xeric-Typic","Cold/moist",1,"High"
-108.0426188,41.05208122,193,1,0,0,"cold.Psummer","mid",47,170,39,9039,284,-150,434,91,-70,164,-70,290,32,16,20,87,52,79,52,2107,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-115.2926188,36.79783122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-107.7410188,41.05208122,194,1,0,0,"cold.Psummer","mid",52,170,38,9242,291,-149,440,98,-68,172,-68,301,33,17,19,89,56,79,56,2039,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-115.2926188,42.27693122,442,443,"136,088",136088,1186061,486208,"gSSURGO","ID675","Owyhee County Area, Idaho","5","Arbidge-Chilcott silt loams, 1 to 8 percent slopes",75,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-107.6946188,41.05208122,195,1,0,0,"cold.Psummer","mid",56,171,38,9357,297,-148,445,103,-66,176,-66,295,33,16,20,88,54,77,54,1966,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-115.2926188,42.85663122,511,512,"214,912",214912,4114154,2519477,"gSSURGO","ID685","Elmore County Area, Idaho, Parts of Elmore and Owyhee Counties","120","Purdam silt loam, 0 to 4 percent slopes",80,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-108.0890188,41.04273122,196,1,0,0,"cold.Psummer","mid",46,169,39,9046,282,-151,433,90,-70,164,-70,291,32,16,20,87,52,79,52,2123,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"26: Chaparral",-115.2810188,42.85663122,512,513,"214,969",214969,2975076,2519534,"gSSURGO","ID685","Elmore County Area, Idaho, Parts of Elmore and Owyhee Counties","172","Xeric Torriorthents and Xerollic Camborthids, 8 to 20 percent slopes",75,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-107.7410188,41.03338122,197,1,0,0,"cold.Psummer","mid",54,172,38,9306,294,-149,443,101,-67,174,-67,299,33,17,19,88,56,78,56,1990,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-115.2810188,43.04363122,600,601,"214,981",214981,307344,2519546,"gSSURGO","ID685","Elmore County Area, Idaho, Parts of Elmore and Owyhee Counties","25","Chilcott silty clay loam, 0 to 12 percent slopes, extremely stony",75,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-107.7294188,41.03338122,198,1,0,0,"cold.Psummer","mid",53,171,38,9269,293,-149,442,100,-68,173,-68,300,33,17,19,88,56,78,56,2001,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-115.2694188,42.84728122,513,514,"214,912",214912,4114154,2519477,"gSSURGO","ID685","Elmore County Area, Idaho, Parts of Elmore and Owyhee Counties","120","Purdam silt loam, 0 to 4 percent slopes",80,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-107.7178188,41.03338122,199,1,0,0,"cold.Psummer","mid",53,170,38,9285,292,-150,442,98,-68,172,-68,306,33,17,19,90,57,80,57,2009,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-115.2578188,43.33348122,609,610,"214,943",214943,695617,2519508,"gSSURGO","ID685","Elmore County Area, Idaho, Parts of Elmore and Owyhee Counties","149","Simonton loam, 2 to 12 percent slopes",75,"Frigid","Typic","Xeric","Frigid-Xeric","Xeric-Typic","Frigid/Xeric-Typic","Cool/moist",1,"High"
-108.0890188,41.02403122,200,1,0,0,"cold.Psummer","mid",50,174,39,9130,290,-152,442,95,-68,168,-68,281,32,15,21,85,49,76,49,2016,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-115.1882188,42.86598122,510,511,"214,904",214904,2293003,2519469,"gSSURGO","ID685","Elmore County Area, Idaho, Parts of Elmore and Owyhee Counties","113","Owsel-Purdam complex, 1 to 12 percent slopes",80,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-107.7294188,41.02403122,201,1,0,0,"cold.Psummer","mid",54,172,38,9286,294,-149,443,100,-67,173,-67,303,33,17,19,89,56,78,56,1950,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-115.1882188,42.88468122,507,508,"214,997",214997,58947,2519562,"gSSURGO","ID685","Elmore County Area, Idaho, Parts of Elmore and Owyhee Counties","4","Arbidge fine sandy loam, 1 to 4 percent slopes",80,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
